I.D,x-coord,y-coord,Attraction points_Proximity,Attraction points_Availability,Performing art_Proximity,Performing art_Availability,Cinemas_Proximity,Cinemas_Availability,Cafes_Proximity,Cafes_Availability,Restaurants_Proximity,Restaurants_Availability,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5
3002,17738.15,7048.795,0.908046,0.444444,0.782609,0.133333,0.601852,0.125,0.890909,0.010373,0.772727,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3003,17838.075,7052.07,0.908046,0.444444,0.782609,0.133333,0.601852,0.125,0.872727,0.010373,0.727273,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3004,17938.005,7055.35,0.896552,0.444444,0.771739,0.133333,0.592593,0.125,0.854545,0.010373,0.681818,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3005,18437.64,7071.745,0.816092,0.222222,0.684783,0.133333,0.527778,0,0.854545,0.010373,0.681818,0.011136,1,1,1,1,1,1
3006,18537.565,7075.025,0.804598,0.222222,0.684783,0.1,0.518519,0,0.854545,0.010373,0.636364,0.011136,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3007,18637.495,7078.305,0.816092,0.222222,0.684783,0.133333,0.527778,0,0.854545,0.010373,0.681818,0.011136,0.916667,0.916667,0.926471,0.975877,0.983796,0.919643
3008,18737.42,7081.585,0.804598,0.222222,0.684783,0.133333,0.518519,0,0.836364,0.010373,0.636364,0.011136,0.916667,0.916667,0.926471,0.975877,0.983796,0.919643
3009,19336.985,7101.255,0.666667,0.222222,0.554348,0.066667,0.444444,0,0.745455,0,0.318182,0,1,1,1,1,1,1
3010,19936.55,7120.93,0.597701,0.222222,0.478261,0.066667,0.388889,0,0.745455,0,0.772727,0.011136,1,1,1,1,1,1
3011,20036.475,7124.21,0.586207,0.222222,0.478261,0.066667,0.37963,0,0.745455,0,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3012,20136.405,7127.49,0.574713,0.222222,0.467391,0.066667,0.37037,0,0.745455,0,0.727273,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3013,20236.335,7130.765,0.563218,0.222222,0.456522,0.04,0.361111,0,0.745455,0,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3014,20336.26,7134.045,0.551724,0.222222,0.445652,0,0.351852,0,0.745455,0,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3015,4951.045,6529.14,0.241379,0.333333,0.076087,0,0.240741,0,0.145455,0,0.636364,0.005568,1,1,1,1,1,1
3016,5050.97,6532.42,0.252874,0.333333,0.076087,0,0.240741,0,0.145455,0,0.727273,0.005568,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
3017,5150.89,6535.7,0.264368,0.333333,0.086957,0,0.240741,0,0.163636,0,0.772727,0.008352,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
3018,5250.81,6538.98,0.275862,0.333333,0.097826,0,0.25,0,0.181818,0,0.772727,0.016704,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
3019,5650.505,6552.1,0.252874,0.333333,0.076087,0,0.231481,0,0.127273,0,0.727273,0.015033,1,1,1,1,1,1
3020,10247,6702.94,0.770115,0.555556,0.73913,0.506667,0.555556,0.25,0.836364,0.020747,0.681818,0.020045,0.999072,0.998106,0.909091,0.909091,0.909091,0.951299
3021,10346.92,6706.215,0.747126,0.611111,0.75,0.6,0.564815,0.375,0.854545,0.029046,0.727273,0.022829,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3022,10446.85,6709.495,0.735632,0.666667,0.76087,0.6,0.574074,0.475,0.854545,0.041494,0.772727,0.025612,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3023,10546.77,6712.775,0.735632,0.666667,0.771739,0.6,0.583333,0.5,0.872727,0.049793,0.772727,0.031737,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3024,10646.695,6716.055,0.735632,0.666667,0.782609,0.673333,0.592593,0.6875,0.890909,0.059129,0.818182,0.047327,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3025,10746.62,6719.33,0.724138,0.666667,0.793478,0.733333,0.601852,0.75,0.890909,0.053942,0.818182,0.056236,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3026,10846.545,6722.61,0.712644,0.666667,0.815217,0.733333,0.611111,0.75,0.890909,0.061203,0.727273,0.056793,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3027,10946.47,6725.89,0.735632,0.666667,0.826087,0.733333,0.62037,0.75,0.909091,0.076763,0.772727,0.065145,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3028,11046.395,6729.17,0.735632,0.666667,0.836957,0.753333,0.62963,0.75,0.927273,0.110996,0.772727,0.08686,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3029,11146.32,6732.45,0.724138,0.666667,0.847826,0.746667,0.62963,0.75,0.927273,0.122407,0.772727,0.099109,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
3030,11246.245,6735.73,0.712644,0.666667,0.858696,0.74,0.638889,0.75,0.909091,0.149378,0.772727,0.105234,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
3031,11346.17,6739.01,0.701149,0.666667,0.869565,0.733333,0.648148,0.75,0.909091,0.153527,0.772727,0.105791,1,1,1,1,1,1
3032,11446.095,6742.285,0.689655,0.666667,0.880435,0.733333,0.648148,0.75,0.909091,0.151452,0.772727,0.118597,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3033,11546.02,6745.565,0.678161,0.666667,0.891304,0.733333,0.657407,0.75,0.927273,0.145228,0.772727,0.126392,1,1,1,1,1,1
3034,11645.945,6748.845,0.678161,0.666667,0.902174,0.733333,0.666667,0.75,0.927273,0.151452,0.772727,0.129733,1,1,1,1,1,1
3035,11745.87,6752.125,0.666667,0.666667,0.913043,0.733333,0.675926,0.75,0.909091,0.146266,0.818182,0.137528,1,1,0.995098,0.986842,0.986111,0.994048
3036,11845.795,6755.4,0.643678,0.666667,0.934783,0.733333,0.685185,0.75,0.909091,0.143154,0.818182,0.129176,1,1,1,1,1,1
3037,11945.72,6758.68,0.632184,0.666667,0.945652,0.686667,0.694444,0.75,0.927273,0.113071,0.818182,0.124722,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3038,12045.645,6761.96,1,0,1,0,1,0,1,0,1,0,0.5,0.5,0.558824,0.855263,0.902778,0.517857
3039,12245.495,6768.52,0.597701,0.666667,0.945652,0.6,0.675926,0.625,0.872727,0.072614,0.863636,0.083519,0,0,0,0,0,0
3040,12845.045,6788.195,0.494253,0.666667,0.891304,0.7,0.712963,0.55,0.981818,0.128631,0.909091,0.046771,0.997959,0.995833,0.8,0.8,0.8,0.892857
3041,12944.97,6791.47,0.482759,0.666667,0.880435,0.686667,0.722222,0.5,0.981818,0.153527,0.909091,0.047884,0.9375,0.9375,0.944853,0.981908,0.987847,0.939732
3042,13044.895,6794.75,0.482759,0.666667,0.869565,0.72,0.731481,0.5125,0.963636,0.164938,0.909091,0.050668,1,1,1,1,1,1
3043,13444.6,6807.87,0.528736,0.644444,0.804348,0.62,0.759259,0.5,0.963636,0.155602,0.772727,0.050668,1,1,1,1,1,1
3044,13544.525,6811.145,0.54023,0.611111,0.815217,0.606667,0.768519,0.5,0.945455,0.144191,0.818182,0.044543,1,1,1,1,1,1
3045,13644.45,6814.425,0.551724,0.555556,0.826087,0.66,0.777778,0.5,0.909091,0.127593,0.863636,0.039532,1,1,1,1,1,1
3046,15143.34,6863.61,0.724138,0.777778,0.815217,0.533333,0.814815,0.25,0.909091,0.010373,0.727273,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3047,15243.265,6866.89,0.747126,0.777778,0.847826,0.533333,0.833333,0.25,0.927273,0.010373,0.727273,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3048,15343.19,6870.17,0.724138,0.722222,0.826087,0.533333,0.814815,0.25,0.927273,0.010373,0.727273,0.007238,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3049,15443.115,6873.45,0.781609,0.777778,0.869565,0.533333,0.842593,0.25,0.981818,0.010373,0.909091,0.011136,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3050,15543.045,6876.73,0.770115,0.722222,0.858696,0.533333,0.833333,0.25,0.981818,0.010373,0.909091,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3051,16042.675,6893.125,0.850575,0.666667,0.934783,0.333333,0.777778,0.125,0.836364,0.010373,0.772727,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3052,16142.6,6896.4,0.850575,0.666667,0.945652,0.333333,0.768519,0.125,0.818182,0.007261,0.772727,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3053,16442.38,6906.24,0.873563,0.666667,0.967391,0.2,0.740741,0.125,0.745455,0,0.909091,0.033408,1,1,1,1,1,1
3054,16542.305,6909.52,1,0,1,0,1,0,1,0,1,0,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3055,16742.16,6916.075,0.91954,0.666667,0.923913,0.2,0.731481,0.125,0.690909,0,0.818182,0.030067,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3056,16842.085,6919.355,0.931034,0.666667,0.913043,0.186667,0.722222,0.125,0.672727,0,0.863636,0.026726,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3057,16942.015,6922.635,0.942529,0.666667,0.902174,0.133333,0.712963,0.125,0.672727,0,0.909091,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3058,17041.94,6925.915,0.942529,0.666667,0.891304,0.14,0.703704,0.125,0.654545,0,1,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3059,17141.865,6929.19,0.942529,0.666667,0.880435,0.133333,0.694444,0.125,0.654545,0,0.954545,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3060,17541.575,6942.305,0.896552,0.433333,0.76087,0.133333,0.592593,0.125,0.872727,0.010373,0.681818,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3061,17641.5,6945.585,0.908046,0.444444,0.782609,0.133333,0.601852,0.125,0.872727,0.010373,0.727273,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3062,17741.425,6948.865,0.91954,0.444444,0.793478,0.133333,0.611111,0.125,0.872727,0.010373,0.727273,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3063,17841.355,6952.145,0.896552,0.444444,0.771739,0.133333,0.592593,0.125,0.854545,0.010373,0.681818,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3064,17941.28,6955.425,0.885057,0.444444,0.76087,0.133333,0.583333,0.125,0.854545,0.010373,0.636364,0.005568,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
3065,18740.7,6981.655,0.804598,0.222222,0.684783,0.086667,0.518519,0,0.836364,0.010373,0.636364,0.011136,0.916667,0.916667,0.926471,0.975877,0.983796,0.919643
3066,19140.41,6994.77,0.666667,0.222222,0.554348,0.066667,0.416667,0,0.690909,0,0.181818,0,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
3067,19240.335,6998.05,0.666667,0.222222,0.554348,0.066667,0.425926,0,0.709091,0,0.227273,0,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
3068,19340.265,7001.33,0.678161,0.222222,0.565217,0.066667,0.435185,0,0.709091,0,0.272727,0,1,1,1,1,1,1
3069,19939.83,7021.005,0.609195,0.222222,0.48913,0.066667,0.398148,0,0.763636,0,0.818182,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3070,20039.755,7024.285,0.597701,0.222222,0.478261,0.066667,0.388889,0,0.763636,0,0.818182,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3071,20139.685,7027.56,0.586207,0.222222,0.467391,0.066667,0.37037,0,0.763636,0,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3072,20239.615,7030.84,0.563218,0.222222,0.456522,0.04,0.361111,0,0.745455,0,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3073,20339.54,7034.12,0.551724,0.222222,0.445652,0,0.351852,0,0.745455,0,0.727273,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3074,10150.35,6599.735,1,0,1,0,1,0,1,0,1,0,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3075,10250.28,6603.01,0.781609,0.555556,0.717391,0.346667,0.546296,0.1375,0.836364,0.020747,0.681818,0.011693,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3076,10350.2,6606.29,0.747126,0.555556,0.75,0.6,0.564815,0.375,0.854545,0.029046,0.727273,0.016704,1,1,0.985294,0.960526,0.958333,0.982143
3077,10450.125,6609.57,0.735632,0.655556,0.75,0.6,0.564815,0.425,0.872727,0.034232,0.772727,0.014477,1,1,0.985294,0.960526,0.958333,0.982143
3078,10550.05,6612.85,0.747126,0.666667,0.76087,0.6,0.574074,0.5,0.890909,0.038382,0.863636,0.016704,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3079,10649.975,6616.13,0.735632,0.666667,0.782609,0.646667,0.592593,0.6,0.890909,0.049793,0.863636,0.033408,1,1,1,1,1,1
3080,10749.9,6619.41,0.735632,0.666667,0.793478,0.733333,0.601852,0.75,0.890909,0.043568,0.863636,0.047327,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3081,10849.825,6622.69,0.724138,0.666667,0.804348,0.706667,0.592593,0.75,0.909091,0.03527,0.772727,0.040646,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3082,10949.75,6625.965,0.735632,0.666667,0.815217,0.733333,0.611111,0.75,0.927273,0.063278,0.818182,0.059577,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3083,11049.675,6629.245,0.747126,0.666667,0.836957,0.733333,0.62037,0.75,0.945455,0.09751,0.863636,0.074053,1,1,1,1,1,1
3084,11149.6,6632.525,0.735632,0.666667,0.836957,0.733333,0.62037,0.75,0.927273,0.092324,0.818182,0.082405,0.75,0.75,0.779412,0.927632,0.951389,0.758929
3085,11249.525,6635.805,0.724138,0.666667,0.858696,0.733333,0.62963,0.75,0.909091,0.092324,0.772727,0.092984,0.75,0.75,0.779412,0.927632,0.951389,0.758929
3086,11349.45,6639.08,0.712644,0.666667,0.869565,0.733333,0.638889,0.75,0.890909,0.131743,0.727273,0.099666,1,1,0.996324,0.990132,0.989583,0.995536
3087,11449.375,6642.36,1,0,1,0,1,0,1,0,1,0,1,1,0.996324,0.990132,0.989583,0.995536
3088,11549.3,6645.64,0.689655,0.666667,0.880435,0.733333,0.648148,0.75,0.909091,0.145228,0.727273,0.116927,1,1,0.996324,0.990132,0.989583,0.995536
3089,12248.775,6668.595,0.597701,0.666667,0.956522,0.646667,0.685185,0.625,0.890909,0.072614,0.863636,0.095212,0,0,0,0,0,0
3090,12748.4,6684.99,0.505747,0.666667,0.891304,0.666667,0.703704,0.5,0.963636,0.103734,0.863636,0.038976,0.997959,0.995833,0.8,0.8,0.8,0.892857
3091,12848.325,6688.27,0.505747,0.666667,0.891304,0.666667,0.703704,0.5,0.963636,0.103734,0.863636,0.038976,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
3092,13447.88,6707.94,0.517241,0.555556,0.815217,0.6,0.75,0.5,0.963636,0.124481,0.818182,0.039532,1,1,1,1,1,1
3093,13547.805,6711.22,0.54023,0.555556,0.815217,0.64,0.768519,0.5,0.927273,0.119295,0.863636,0.038976,1,1,1,1,1,1
3094,13647.73,6714.5,0.563218,0.555556,0.826087,0.666667,0.768519,0.5,0.909091,0.114108,0.909091,0.036748,1,1,1,1,1,1
3095,15146.615,6763.685,0.724138,0.777778,0.815217,0.533333,0.805556,0.25,0.909091,0.010373,0.727273,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3096,15246.545,6766.965,0.735632,0.777778,0.836957,0.533333,0.824074,0.25,0.945455,0.010373,0.772727,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3097,15346.47,6770.245,0.758621,0.777778,0.847826,0.533333,0.833333,0.25,0.963636,0.010373,0.863636,0.006682,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3098,15446.395,6773.525,0.770115,0.777778,0.858696,0.533333,0.842593,0.25,0.963636,0.010373,0.863636,0.01392,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3099,15546.32,6776.8,0.770115,0.766667,0.858696,0.533333,0.824074,0.25,0.981818,0.010373,1,0.016704,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3100,15646.25,6780.08,1,0,1,0,1,0,1,0,1,0,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3101,15946.025,6789.915,0.83908,0.666667,0.923913,0.333333,0.768519,0.125,0.818182,0,0.727273,0.02784,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3102,16045.955,6793.195,0.850575,0.666667,0.934783,0.353333,0.777778,0.125,0.836364,0.008299,0.818182,0.02784,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3103,16145.88,6796.475,0.862069,0.666667,0.945652,0.333333,0.768519,0.125,0.818182,0.006224,0.863636,0.025612,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3104,16245.805,6799.755,0.885057,0.666667,0.945652,0.326667,0.759259,0.125,0.8,0,0.909091,0.021715,1,1,1,1,1,1
3105,16445.66,6806.315,0.896552,0.666667,0.956522,0.266667,0.75,0.125,0.781818,0,0.954545,0.032851,1,1,1,1,1,1
3106,16745.44,6816.15,0.931034,0.666667,0.913043,0.2,0.722222,0.125,0.672727,0,0.818182,0.02784,1,1,1,1,1,1
3107,16845.365,6819.43,0.942529,0.666667,0.913043,0.153333,0.712963,0.125,0.672727,0,0.818182,0.025056,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3108,16945.29,6822.705,0.954023,0.666667,0.891304,0.166667,0.703704,0.125,0.672727,0,0.909091,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3109,17045.22,6825.985,0.965517,0.666667,0.891304,0.2,0.694444,0.125,0.690909,0,0.954545,0.022272,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3110,17145.145,6829.265,0.91954,0.666667,0.858696,0.133333,0.675926,0.125,0.618182,0,0.954545,0.016704,0.987805,0.987805,0.98924,0.99647,0.997629,0.98824
3111,17245.075,6832.545,0.91954,0.666667,0.858696,0.133333,0.675926,0.125,0.618182,0,0.954545,0.016704,0,0,0.117647,0.710526,0.805556,0.035714
3112,17544.855,6842.38,0.896552,0.444444,0.771739,0.133333,0.592593,0.125,0.872727,0.010373,0.681818,0.005568,1,1,1,1,1,1
3113,17644.78,6845.66,0.896552,0.444444,0.771739,0.133333,0.592593,0.125,0.872727,0.010373,0.681818,0.005568,1,1,1,1,1,1
3114,19243.615,6898.125,0.689655,0.222222,0.565217,0.066667,0.425926,0,0.690909,0,0.227273,0,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
3115,19943.105,6921.075,0.609195,0.222222,0.5,0.066667,0.37963,0,0.781818,0,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3116,20043.035,6924.355,0.597701,0.222222,0.48913,0.066667,0.37963,0,0.781818,0,0.863636,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3117,20142.965,6927.635,0.586207,0.222222,0.478261,0.066667,0.37037,0,0.781818,0,0.863636,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3118,20242.89,6930.915,0.574713,0.222222,0.456522,0.06,0.361111,0,0.763636,0,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3119,20342.82,6934.19,0.563218,0.222222,0.456522,0.026667,0.351852,0,0.8,0,0.863636,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3120,10153.63,6499.81,0.770115,0.555556,0.706522,0.266667,0.527778,0,0.818182,0.010373,0.681818,0.011136,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3121,10253.555,6503.09,0.781609,0.555556,0.728261,0.333333,0.537037,0.125,0.872727,0.010373,0.772727,0.011136,1,1,1,1,1,1
3122,10753.18,6519.485,0.735632,0.666667,0.782609,0.6,0.583333,0.5,0.909091,0.020747,0.863636,0.020045,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3123,10953.03,6526.04,0.747126,0.666667,0.804348,0.733333,0.601852,0.75,0.945455,0.03112,0.863636,0.038976,0.989691,0.989691,0.990904,0.997016,0.997995,0.990059
3124,11052.955,6529.32,0.758621,0.666667,0.826087,0.733333,0.611111,0.75,0.963636,0.063278,0.863636,0.056236,1,1,1,1,1,1
3125,11152.88,6532.6,0.747126,0.666667,0.836957,0.733333,0.611111,0.75,0.927273,0.06639,0.818182,0.054566,0.75,0.75,0.779412,0.927632,0.951389,0.758929
3126,11252.8,6535.88,0.735632,0.666667,0.847826,0.733333,0.62037,0.75,0.927273,0.075726,0.772727,0.079621,0.75,0.75,0.779412,0.927632,0.951389,0.758929
3127,15149.895,6663.76,0.724138,0.777778,0.826087,0.533333,0.814815,0.25,0.909091,0.010373,0.727273,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3128,15249.82,6667.04,0.735632,0.777778,0.826087,0.533333,0.824074,0.25,0.927273,0.010373,0.772727,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3129,15349.75,6670.315,0.735632,0.777778,0.836957,0.533333,0.824074,0.25,0.945455,0.010373,0.772727,0.005568,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3130,15449.675,6673.595,0.770115,0.7,0.858696,0.533333,0.824074,0.25,0.945455,0.010373,0.909091,0.016147,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3131,15549.6,6676.875,0.781609,0.7,0.858696,0.533333,0.824074,0.25,0.963636,0.010373,0.954545,0.016704,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3132,15649.525,6680.155,0.770115,0.666667,0.858696,0.473333,0.814815,0.1375,0.963636,0.010373,0.954545,0.016704,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3133,15749.455,6683.435,0.770115,0.666667,0.858696,0.466667,0.805556,0.125,0.945455,0.010373,0.909091,0.016704,0.965517,0.965517,0.969574,0.990018,0.993295,0.966749
3134,15849.38,6686.71,0.827586,0.666667,0.913043,0.3,0.759259,0.125,0.8,0,0.681818,0.016147,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3135,15949.305,6689.99,0.83908,0.666667,0.923913,0.333333,0.768519,0.125,0.818182,0.008299,0.727273,0.03118,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3136,16049.23,6693.27,0.850575,0.666667,0.934783,0.333333,0.759259,0.125,0.836364,0.010373,0.772727,0.032851,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3137,16149.16,6696.55,0.816092,0.666667,0.880435,0.266667,0.740741,0.125,0.8,0,0.636364,0.016704,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3138,16249.085,6699.83,0.885057,0.666667,0.945652,0.306667,0.759259,0.125,0.8,0,0.909091,0.020045,0.977778,0.977778,0.980392,0.993567,0.995679,0.978571
3139,16349.01,6703.105,0.885057,0.666667,0.945652,0.246667,0.731481,0.125,0.745455,0,0.909091,0.026169,1,1,1,1,1,1
3140,16448.94,6706.385,0.873563,0.666667,0.934783,0.213333,0.722222,0.125,0.727273,0,0.863636,0.028953,0.967742,0.967742,0.971537,0.990662,0.993728,0.968894
3141,16548.865,6709.665,0.862069,0.666667,0.923913,0.2,0.712963,0.125,0.709091,0,0.818182,0.022272,0.967742,0.967742,0.971537,0.990662,0.993728,0.968894
3142,16648.79,6712.945,0.931034,0.666667,0.902174,0.2,0.712963,0.125,0.709091,0,0.727273,0.033408,0.967742,0.967742,0.971537,0.990662,0.993728,0.968894
3143,16748.715,6716.225,0.91954,0.644444,0.891304,0.2,0.685185,0.125,0.690909,0,0.681818,0.020601,0.967742,0.967742,0.971537,0.990662,0.993728,0.968894
3144,16848.645,6719.5,1,0,1,0,1,0,1,0,1,0,0.967742,0.967742,0.971537,0.990662,0.993728,0.968894
3145,16948.57,6722.78,0.965517,0.666667,0.880435,0.2,0.685185,0.125,0.690909,0,0.818182,0.022272,0.967742,0.967742,0.971537,0.990662,0.993728,0.968894
3146,17148.425,6729.34,0.908046,0.666667,0.847826,0.133333,0.666667,0.125,0.6,0,0.954545,0.016704,1,1,1,1,1,1
3147,17248.35,6732.615,0.91954,0.666667,0.858696,0.133333,0.675926,0.125,0.618182,0,1,0.016704,1,1,1,1,1,1
3148,19246.895,6798.195,0.701149,0.222222,0.586957,0.066667,0.435185,0,0.709091,0,0.227273,0,1,1,1,1,1,1
3149,19846.46,6817.87,0.632184,0.222222,0.521739,0.066667,0.388889,0,0.818182,0.003112,0.681818,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3150,19946.385,6821.145,0.62069,0.222222,0.5,0.066667,0.37037,0,0.818182,0.001037,0.772727,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
3151,20046.315,6824.425,0.609195,0.222222,0.5,0.066667,0.37037,0,0.8,0,0.818182,0.011136,0.985294,0.985294,0.987024,0.995743,0.997141,0.985819
